time,demo_victim_network.S_1.port[0].vlarb.StaticFreeCreditsNum in vla
0.1139727466,0
0.113974385,0
0.1139760234,0
0.1139776618,0
0.1139793002,0
0.1139809386,0
0.113982577,0
0.114008001,15
0.114008683666,13
0.114009366332,11
0.114010048998,9
0.114010731664,7
0.11401141433,5
0.114012096996,3
0.114012779662,1
0.114058342333,14
0.114059024999,12
0.114059707665,10
0.114060390331,8
0.114061072997,6
0.114061755663,4
0.114062438329,2
0.114063120995,0
0.1140645546,0
0.114066193,0
0.1140678314,0
0.1140694698,0
0.1140711082,0
0.1140727466,0
0.114074385,0
0.1140760234,0
0.1140776618,0
0.1140793002,0
0.1140809386,0
0.114082577,0
0.114108001,16
0.114108683666,14
0.114109366332,12
0.114110048998,10
0.114110731664,8
0.11411141433,6
0.114112096996,4
0.114112779662,2
0.114113462328,0
0.1141145546,0
0.114116193,0
0.1141178314,0
0.1141194698,0
0.1141211082,0
0.1141227466,0
0.114124385,0
0.1141260234,0
0.1141276618,0
0.1141293002,0
0.1141309386,0
0.114132577,0
0.1141342154,0
0.114158001,15
0.114158683666,13
0.114159366332,11
0.114160048998,9
0.114160731664,7
0.11416141433,5
0.114162096996,3
0.114162779662,1
0.114208342333,14
0.114209024999,12
0.114209707665,10
0.114210390331,8
0.114211072997,6
0.114211755663,4
0.114212438329,2
0.114213120995,0
0.1142145546,0
0.114216193,0
0.1142178314,0
0.1142194698,0
0.1142211082,0
0.1142227466,0
0.114224385,0
0.1142260234,0
0.1142276618,0
0.1142293002,0
0.1142309386,0
0.114232577,0
0.114258001,15
0.114258683666,13
0.114259366332,11
0.114260048998,9
0.114260731664,7
0.11426141433,5
0.114262096996,3
0.114262779662,1
0.114308342333,15
0.114309024999,13
0.114309707665,11
0.114310390331,9
0.114311072997,7
0.114311755663,5
0.114312438329,3
0.114313120995,1
0.114358342333,14
0.114359024999,12
0.114359707665,10
0.114360390331,8
0.114361072997,6
0.114361755663,4
0.114362438329,2
0.114363120995,0
0.1143645546,0
0.114366193,0
0.1143678314,0
0.1143694698,0
0.1143711082,0
0.1143727466,0
0.114374385,0
0.1143760234,0
0.1143776618,0
0.1143793002,0
0.1143809386,0
0.114382577,0
0.114408001,15
0.114408683666,13
0.114409366332,11
0.114410048998,9
0.114410731664,7
0.11441141433,5
0.114412096996,3
0.114412779662,1
0.114458342333,14
0.114459024999,12
0.114459707665,10
0.114460390331,8
0.114461072997,6
0.114461755663,4
0.114462438329,2
0.114463120995,0
0.1144645546,0
0.114466193,0
0.1144678314,0
0.1144694698,0
0.1144711082,0
0.1144727466,0
0.114474385,0
0.1144760234,0
0.1144776618,0
0.1144793002,0
0.1144809386,0
0.114482577,0
0.114508001,16
0.114508683666,14
0.114509366332,12
0.114510048998,10
0.114510731664,8
0.11451141433,6
0.114512096996,4
0.114512779662,2
0.114513462328,0
0.1145145546,0
0.114516193,0
0.1145178314,0
0.1145194698,0
0.1145211082,0
0.1145227466,0
0.114524385,0
0.1145260234,0
0.1145276618,0
0.1145293002,0
0.1145309386,0
0.114532577,0
0.1145342154,0
0.114558001,15
0.114558683666,13
0.114559366332,11
0.114560048998,9
0.114560731664,7
0.11456141433,5
0.114562096996,3
0.114562779662,1
0.114608342333,14
0.114609024999,12
0.114609707665,10
0.114610390331,8
0.114611072997,6
0.114611755663,4
0.114612438329,2
0.114613120995,0
0.1146145546,0
0.114616193,0
0.1146178314,0
0.1146194698,0
0.1146211082,0
0.1146227466,0
0.114624385,0
0.1146260234,0
0.1146276618,0
0.1146293002,0
0.1146309386,0
0.114632577,0
0.114658001,15
0.114658683666,13
0.114659366332,11
0.114660048998,9
0.114660731664,7
0.11466141433,5
0.114662096996,3
0.114662779662,1
0.114708342333,15
0.114709024999,13
0.114709707665,11
0.114710390331,9
0.114711072997,7
0.114711755663,5
0.114712438329,3
0.114713120995,1
0.114758342333,14
0.114759024999,12
0.114759707665,10
0.114760390331,8
0.114761072997,6
0.114761755663,4
0.114762438329,2
0.114763120995,0
0.1147645546,0
0.114766193,0
0.1147678314,0
0.1147694698,0
0.1147711082,0
0.1147727466,0
0.114774385,0
0.1147760234,0
0.1147776618,0
0.1147793002,0
0.1147809386,0
0.114782577,0
0.114808001,15
0.114808683666,13
0.114809366332,11
0.114810048998,9
0.114810731664,7
0.11481141433,5
0.114812096996,3
0.114812779662,1
0.114858342333,14
0.114859024999,12
0.114859707665,10
0.114860390331,8
0.114861072997,6
0.114861755663,4
0.114862438329,2
0.114863120995,0
0.1148645546,0
0.114866193,0
0.1148678314,0
0.1148694698,0
0.1148711082,0
0.1148727466,0
0.114874385,0
0.1148760234,0
0.1148776618,0
0.1148793002,0
0.1148809386,0
0.114882577,0
0.114908001,16
0.114908683666,14
0.114909366332,12
0.114910048998,10
0.114910731664,8
0.11491141433,6
0.114912096996,4
0.114912779662,2
0.114913462328,0
0.1149145546,0
0.114916193,0
0.1149178314,0
0.1149194698,0
0.1149211082,0
0.1149227466,0
0.114924385,0
0.1149260234,0
0.1149276618,0
0.1149293002,0
0.1149309386,0
0.114932577,0
0.1149342154,0
0.114958001,15
0.114958683666,13
0.114959366332,11
0.114960048998,9
0.114960731664,7
0.11496141433,5
0.114962096996,3
0.114962779662,1
0.115008342333,14
0.115009024999,12
0.115009707665,10
0.115010390331,8
0.115011072997,6
0.115011755663,4
0.115012438329,2
0.115013120995,0
0.1150145546,0
0.115016193,0
0.1150178314,0
0.1150194698,0
0.1150211082,0
0.1150227466,0
0.115024385,0
0.1150260234,0
0.1150276618,0
0.1150293002,0
0.1150309386,0
0.115032577,0
0.115058001,15
0.115058683666,13
0.115059366332,11
0.115060048998,9
0.115060731664,7
0.11506141433,5
0.115062096996,3
0.115062779662,1
0.115108342333,15
0.115109024999,13
0.115109707665,11
0.115110390331,9
0.115111072997,7
0.115111755663,5
0.115112438329,3
0.115113120995,1
0.115158342333,14
0.115159024999,12
0.115159707665,10
0.115160390331,8
0.115161072997,6
0.115161755663,4
0.115162438329,2
0.115163120995,0
0.1151645546,0
0.115166193,0
0.1151678314,0
0.1151694698,0
0.1151711082,0
0.1151727466,0
0.115174385,0
0.1151760234,0
0.1151776618,0
0.1151793002,0
0.1151809386,0
0.115182577,0
0.115208001,15
0.115208683666,13
0.115209366332,11
0.115210048998,9
0.115210731664,7
0.11521141433,5
0.115212096996,3
0.115212779662,1
0.115258342333,14
0.115259024999,12
0.115259707665,10
0.115260390331,8
0.115261072997,6
0.115261755663,4
0.115262438329,2
0.115263120995,0
0.1152645546,0
0.115266193,0
0.1152678314,0
0.1152694698,0
0.1152711082,0
0.1152727466,0
0.115274385,0
0.1152760234,0
0.1152776618,0
0.1152793002,0
0.1152809386,0
0.115282577,0
0.115308001,16
0.115308683666,14
0.115309366332,12
0.115310048998,10
0.115310731664,8
0.11531141433,6
0.115312096996,4
0.115312779662,2
0.115313462328,0
0.1153145546,0
0.115316193,0
0.1153178314,0
0.1153194698,0
0.1153211082,0
0.1153227466,0
0.115324385,0
0.1153260234,0
0.1153276618,0
0.1153293002,0
0.1153309386,0
0.115332577,0
0.1153342154,0
0.115358001,15
0.115358683666,13
0.115359366332,11
0.115360048998,9
0.115360731664,7
0.11536141433,5
0.115362096996,3
0.115362779662,1
0.115408342333,14
0.115409024999,12
0.115409707665,10
0.115410390331,8
0.115411072997,6
0.115411755663,4
0.115412438329,2
0.115413120995,0
0.1154145546,0
0.115416193,0
0.1154178314,0
0.1154194698,0
0.1154211082,0
0.1154227466,0
0.115424385,0
0.1154260234,0
0.1154276618,0
0.1154293002,0
0.1154309386,0
0.115432577,0
0.115458001,15
0.115458683666,13
0.115459366332,11
0.115460048998,9
0.115460731664,7
0.11546141433,5
0.115462096996,3
0.115462779662,1
0.115508342333,15
0.115509024999,13
0.115509707665,11
0.115510390331,9
0.115511072997,7
0.115511755663,5
0.115512438329,3
0.115513120995,1
0.115558342333,14
0.115559024999,12
0.115559707665,10
0.115560390331,8
0.115561072997,6
0.115561755663,4
0.115562438329,2
0.115563120995,0
0.1155645546,0
0.115566193,0
0.1155678314,0
0.1155694698,0
0.1155711082,0
0.1155727466,0
0.115574385,0
0.1155760234,0
0.1155776618,0
0.1155793002,0
0.1155809386,0
0.115582577,0
0.115608001,15
0.115608683666,13
0.115609366332,11
0.115610048998,9
0.115610731664,7
0.11561141433,5
0.115612096996,3
0.115612779662,1
0.115658342333,15
0.115659024999,13
0.115659707665,11
0.115660390331,9
0.115661072997,7
0.115661755663,5
0.115662438329,3
0.115663120995,1
0.115708342333,14
0.115709024999,12
0.115709707665,10
0.115710390331,8
0.115711072997,6
0.115711755663,4
0.115712438329,2
0.115713120995,0
0.1157145546,0
0.115716193,0
0.1157178314,0
0.1157194698,0
0.1157211082,0
0.1157227466,0
0.115724385,0
0.1157260234,0
0.1157276618,0
0.1157293002,0
0.1157309386,0
0.115732577,0
0.115758001,15
0.115758683666,13
0.115759366332,11
0.115760048998,9
0.115760731664,7
0.11576141433,5
0.115762096996,3
0.115762779662,1
0.115808342333,14
0.115809024999,12
0.115809707665,10
0.115810390331,8
0.115811072997,6
0.115811755663,4
0.115812438329,2
0.115813120995,0
0.1158145546,0
0.115816193,0
0.1158178314,0
0.1158194698,0
0.1158211082,0
0.1158227466,0
0.115824385,0
0.1158260234,0
0.1158276618,0
0.1158293002,0
0.1158309386,0
0.115832577,0
0.115858001,16
0.115858683666,14
0.115859366332,12
0.115860048998,10
0.115860731664,8
0.11586141433,6
0.115862096996,4
0.115862779662,2
0.115863462328,0
0.1158645546,0
0.115866193,0
0.1158678314,0
0.1158694698,0
0.1158711082,0
0.1158727466,0
0.115874385,0
0.1158760234,0
0.1158776618,0
0.1158793002,0
0.1158809386,0
0.115882577,0
0.1158842154,0
0.115908001,15
0.115908683666,13
0.115909366332,11
0.115910048998,9
0.115910731664,7
0.11591141433,5
0.115912096996,3
0.115912779662,1
0.115958342333,14
0.115959024999,12
0.115959707665,10
0.115960390331,8
0.115961072997,6
0.115961755663,4
0.115962438329,2
0.115963120995,0
0.1159645546,0
0.115966193,0
0.1159678314,0
0.1159694698,0
0.1159711082,0
0.1159727466,0
0.115974385,0
0.1159760234,0
0.1159776618,0
0.1159793002,0
0.1159809386,0
0.115982577,0
0.116008001,15
0.116008683666,13
0.116009366332,11
0.116010048998,9
0.116010731664,7
0.11601141433,5
0.116012096996,3
0.116012779662,1
0.116058342333,15
0.116059024999,13
0.116059707665,11
0.116060390331,9
0.116061072997,7
0.116061755663,5
0.116062438329,3
0.116063120995,1
0.116108342333,14
0.116109024999,12
0.116109707665,10
0.116110390331,8
0.116111072997,6
0.116111755663,4
0.116112438329,2
0.116113120995,0
0.1161145546,0
0.116116193,0
0.1161178314,0
0.1161194698,0
0.1161211082,0
0.1161227466,0
0.116124385,0
0.1161260234,0
0.1161276618,0
0.1161293002,0
0.1161309386,0
0.116132577,0
0.116158001,15
0.116158683666,13
0.116159366332,11
0.116160048998,9
0.116160731664,7
0.11616141433,5
0.116162096996,3
0.116162779662,1
0.116208342333,14
0.116209024999,12
0.116209707665,10
0.116210390331,8
0.116211072997,6
0.116211755663,4
0.116212438329,2
0.116213120995,0
0.1162145546,0
0.116216193,0
0.1162178314,0
0.1162194698,0
0.1162211082,0
0.1162227466,0
0.116224385,0
0.1162260234,0
0.1162276618,0
0.1162293002,0
0.1162309386,0
0.116232577,0
0.116258001,16
0.116258683666,14
0.116259366332,12
0.116260048998,10
0.116260731664,8
0.11626141433,6
0.116262096996,4
0.116262779662,2
0.116263462328,0
0.1162645546,0
0.116266193,0
0.1162678314,0
0.1162694698,0
0.1162711082,0
0.1162727466,0
0.116274385,0
0.1162760234,0
0.1162776618,0
0.1162793002,0
0.1162809386,0
0.116282577,0
0.1162842154,0
0.116308001,15
0.116308683666,13
0.116309366332,11
0.116310048998,9
0.116310731664,7
0.11631141433,5
0.116312096996,3
0.116312779662,1
0.116358342333,14
0.116359024999,12
0.116359707665,10
0.116360390331,8
0.116361072997,6
0.116361755663,4
0.116362438329,2
0.116363120995,0
0.1163645546,0
0.116366193,0
0.1163678314,0
0.1163694698,0
0.1163711082,0
0.1163727466,0
0.116374385,0
0.1163760234,0
0.1163776618,0
0.1163793002,0
0.1163809386,0
0.116382577,0
0.116408001,15
0.116408683666,13
0.116409366332,11
0.116410048998,9
0.116410731664,7
0.11641141433,5
0.116412096996,3
0.116412779662,1
0.116458342333,15
0.116459024999,13
0.116459707665,11
0.116460390331,9
0.116461072997,7
0.116461755663,5
0.116462438329,3
0.116463120995,1
0.116508342333,14
0.116509024999,12
0.116509707665,10
0.116510390331,8
0.116511072997,6
0.116511755663,4
0.116512438329,2
0.116513120995,0
0.1165145546,0
0.116516193,0
0.1165178314,0
0.1165194698,0
0.1165211082,0
0.1165227466,0
0.116524385,0
0.1165260234,0
0.1165276618,0
0.1165293002,0
0.1165309386,0
0.116532577,0
0.116558001,15
0.116558683666,13
0.116559366332,11
0.116560048998,9
0.116560731664,7
0.11656141433,5
0.116562096996,3
0.116562779662,1
0.116608342333,14
0.116609024999,12
0.116609707665,10
0.116610390331,8
0.116611072997,6
0.116611755663,4
0.116612438329,2
0.116613120995,0
0.1166145546,0
0.116616193,0
0.1166178314,0
0.1166194698,0
0.1166211082,0
0.1166227466,0
0.116624385,0
0.1166260234,0
0.1166276618,0
0.1166293002,0
0.1166309386,0
0.116632577,0
0.116658001,16
0.116658683666,14
0.116659366332,12
0.116660048998,10
0.116660731664,8
0.11666141433,6
0.116662096996,4
0.116662779662,2
0.116663462328,0
0.1166645546,0
0.116666193,0
0.1166678314,0
0.1166694698,0
0.1166711082,0
0.1166727466,0
0.116674385,0
0.1166760234,0
0.1166776618,0
0.1166793002,0
0.1166809386,0
0.116682577,0
0.1166842154,0
0.116708001,15
0.116708683666,13
0.116709366332,11
0.116710048998,9
0.116710731664,7
0.11671141433,5
0.116712096996,3
0.116712779662,1
0.116758342333,14
0.116759024999,12
0.116759707665,10
0.116760390331,8
0.116761072997,6
0.116761755663,4
0.116762438329,2
0.116763120995,0
0.1167645546,0
0.116766193,0
0.1167678314,0
0.1167694698,0
0.1167711082,0
0.1167727466,0
0.116774385,0
0.1167760234,0
0.1167776618,0
0.1167793002,0
0.1167809386,0
0.116782577,0
0.116808001,15
0.116808683666,13
0.116809366332,11
0.116810048998,9
0.116810731664,7
0.11681141433,5
0.116812096996,3
0.116812779662,1
0.116858342333,15
0.116859024999,13
0.116859707665,11
0.116860390331,9
0.116861072997,7
0.116861755663,5
0.116862438329,3
0.116863120995,1
0.116908342333,14
0.116909024999,12
0.116909707665,10
0.116910390331,8
0.116911072997,6
0.116911755663,4
0.116912438329,2
0.116913120995,0
0.1169145546,0
0.116916193,0
0.1169178314,0
0.1169194698,0
0.1169211082,0
0.1169227466,0
0.116924385,0
0.1169260234,0
0.1169276618,0
0.1169293002,0
0.1169309386,0
0.116932577,0
0.116958001,15
0.116958683666,13
0.116959366332,11
0.116960048998,9
0.116960731664,7
0.11696141433,5
0.116962096996,3
0.116962779662,1
0.117008342333,14
0.117009024999,12
0.117009707665,10
0.117010390331,8
0.117011072997,6
0.117011755663,4
0.117012438329,2
0.117013120995,0
0.1170145546,0
0.117016193,0
0.1170178314,0
0.1170194698,0
0.1170211082,0
0.1170227466,0
0.117024385,0
0.1170260234,0
0.1170276618,0
0.1170293002,0
0.1170309386,0
0.117032577,0
0.117058001,16
0.117058683666,14
0.117059366332,12
0.117060048998,10
0.117060731664,8
0.11706141433,6
0.117062096996,4
0.117062779662,2
0.117063462328,0
0.1170645546,0
0.117066193,0
0.1170678314,0
0.1170694698,0
0.1170711082,0
0.1170727466,0
0.117074385,0
0.1170760234,0
0.1170776618,0
0.1170793002,0
0.1170809386,0
0.117082577,0
0.1170842154,0
0.117108001,15
0.117108683666,13
0.117109366332,11
0.117110048998,9
0.117110731664,7
0.11711141433,5
0.117112096996,3
0.117112779662,1
0.117158342333,14
0.117159024999,12
0.117159707665,10
0.117160390331,8
0.117161072997,6
0.117161755663,4
0.117162438329,2
0.117163120995,0
0.1171645546,0
0.117166193,0
0.1171678314,0
0.1171694698,0
0.1171711082,0
0.1171727466,0
0.117174385,0
0.1171760234,0
0.1171776618,0
0.1171793002,0
0.1171809386,0
0.117182577,0
0.117208001,15
0.117208683666,13
0.117209366332,11
0.117210048998,9
0.117210731664,7
0.11721141433,5
0.117212096996,3
0.117212779662,1
0.117258342333,15
0.117259024999,13
0.117259707665,11
0.117260390331,9
0.117261072997,7
0.117261755663,5
0.117262438329,3
0.117263120995,1
0.117308342333,14
0.117309024999,12
0.117309707665,10
0.117310390331,8
0.117311072997,6
0.117311755663,4
0.117312438329,2
0.117313120995,0
0.1173145546,0
0.117316193,0
0.1173178314,0
0.1173194698,0
0.1173211082,0
0.1173227466,0
0.117324385,0
0.1173260234,0
0.1173276618,0
0.1173293002,0
0.1173309386,0
0.117332577,0
0.117358001,15
0.117358683666,13
0.117359366332,11
0.117360048998,9
0.117360731664,7
0.11736141433,5
0.117362096996,3
0.117362779662,1
0.117408342333,14
0.117409024999,12
0.117409707665,10
0.117410390331,8
0.117411072997,6
0.117411755663,4
0.117412438329,2
0.117413120995,0
0.1174145546,0
0.117416193,0
0.1174178314,0
0.1174194698,0
0.1174211082,0
0.1174227466,0
0.117424385,0
0.1174260234,0
0.1174276618,0
0.1174293002,0
0.1174309386,0
0.117432577,0
0.117458001,16
0.117458683666,14
0.117459366332,12
0.117460048998,10
0.117460731664,8
0.11746141433,6
0.117462096996,4
0.117462779662,2
0.117463462328,0
0.1174645546,0
0.117466193,0
0.1174678314,0
0.1174694698,0
0.1174711082,0
0.1174727466,0
0.117474385,0
0.1174760234,0
0.1174776618,0
0.1174793002,0
0.1174809386,0
0.117482577,0
0.1174842154,0
0.117508001,15
0.117508683666,13
0.117509366332,11
0.117510048998,9
0.117510731664,7
0.11751141433,5
0.117512096996,3
0.117512779662,1
0.117558342333,14
0.117559024999,12
0.117559707665,10
0.117560390331,8
0.117561072997,6
0.117561755663,4
0.117562438329,2
0.117563120995,0
0.1175645546,0
0.117566193,0
0.1175678314,0
0.1175694698,0
0.1175711082,0
0.1175727466,0
0.117574385,0
0.1175760234,0
0.1175776618,0
0.1175793002,0
0.1175809386,0
0.117582577,0
0.117608001,16
0.117608683666,14
0.117609366332,12
0.117610048998,10
0.117610731664,8
0.11761141433,6
0.117612096996,4
0.117612779662,2
0.117613462328,0
0.1176145546,0
0.117616193,0
0.1176178314,0
0.1176194698,0
0.1176211082,0
0.1176227466,0
0.117624385,0
0.1176260234,0
0.1176276618,0
0.1176293002,0
0.1176309386,0
0.117632577,0
0.1176342154,0
0.117658001,15
0.117658683666,13
0.117659366332,11
0.117660048998,9
0.117660731664,7
0.11766141433,5
0.117662096996,3
0.117662779662,1
0.117708342333,14
0.117709024999,12
0.117709707665,10
0.117710390331,8
0.117711072997,6
0.117711755663,4
0.117712438329,2
0.117713120995,0
0.1177145546,0
0.117716193,0
0.1177178314,0
0.1177194698,0
0.1177211082,0
0.1177227466,0
0.117724385,0
0.1177260234,0
0.1177276618,0
0.1177293002,0
0.1177309386,0
0.117732577,0
0.117758001,15
0.117758683666,13
0.117759366332,11
0.117760048998,9
0.117760731664,7
0.11776141433,5
0.117762096996,3
0.117762779662,1
0.117808342333,15
0.117809024999,13
0.117809707665,11
0.117810390331,9
0.117811072997,7
0.117811755663,5
0.117812438329,3
0.117813120995,1
0.117858342333,14
0.117859024999,12
0.117859707665,10
0.117860390331,8
0.117861072997,6
0.117861755663,4
0.117862438329,2
0.117863120995,0
0.1178645546,0
0.117866193,0
0.1178678314,0
0.1178694698,0
0.1178711082,0
0.1178727466,0
0.117874385,0
0.1178760234,0
0.1178776618,0
0.1178793002,0
0.1178809386,0
0.117882577,0
0.117908001,15
0.117908683666,13
0.117909366332,11
0.117910048998,9
0.117910731664,7
0.11791141433,5
0.117912096996,3
0.117912779662,1
0.117958342333,14
0.117959024999,12
0.117959707665,10
0.117960390331,8
0.117961072997,6
0.117961755663,4
0.117962438329,2
0.117963120995,0
0.1179645546,0
0.117966193,0
0.1179678314,0
0.1179694698,0
0.1179711082,0
0.1179727466,0
0.117974385,0
0.1179760234,0
0.1179776618,0
0.1179793002,0
0.1179809386,0
0.117982577,0
0.118008001,16
0.118008683666,14
0.118009366332,12
0.118010048998,10
0.118010731664,8
0.11801141433,6
0.118012096996,4
0.118012779662,2
0.118013462328,0
0.1180145546,0
0.118016193,0
0.1180178314,0
0.1180194698,0
0.1180211082,0
0.1180227466,0
0.118024385,0
0.1180260234,0
0.1180276618,0
0.1180293002,0
0.1180309386,0
0.118032577,0
0.1180342154,0
0.118058001,15
0.118058683666,13
0.118059366332,11
0.118060048998,9
0.118060731664,7
0.11806141433,5
0.118062096996,3
0.118062779662,1
0.118108342333,14
0.118109024999,12
0.118109707665,10
0.118110390331,8
0.118111072997,6
0.118111755663,4
0.118112438329,2
0.118113120995,0
0.1181145546,0
0.118116193,0
0.1181178314,0
0.1181194698,0
0.1181211082,0
0.1181227466,0
0.118124385,0
0.1181260234,0
0.1181276618,0
0.1181293002,0
0.1181309386,0
0.118132577,0
0.118158001,15
0.118158683666,13
0.118159366332,11
0.118160048998,9
0.118160731664,7
0.11816141433,5
0.118162096996,3
0.118162779662,1
0.118208342333,15
0.118209024999,13
0.118209707665,11
0.118210390331,9
0.118211072997,7
0.118211755663,5
0.118212438329,3
0.118213120995,1
0.118258342333,14
0.118259024999,12
0.118259707665,10
0.118260390331,8
0.118261072997,6
0.118261755663,4
0.118262438329,2
0.118263120995,0
0.1182645546,0
0.118266193,0
0.1182678314,0
0.1182694698,0
0.1182711082,0
0.1182727466,0
0.118274385,0
0.1182760234,0
0.1182776618,0
0.1182793002,0
0.1182809386,0
0.118282577,0
0.118308001,15
0.118308683666,13
0.118309366332,11
0.118310048998,9
0.118310731664,7
0.11831141433,5
0.118312096996,3
0.118312779662,1
0.118358342333,14
0.118359024999,12
0.118359707665,10
0.118360390331,8
0.118361072997,6
0.118361755663,4
0.118362438329,2
0.118363120995,0
0.1183645546,0
0.118366193,0
0.1183678314,0
0.1183694698,0
0.1183711082,0
0.1183727466,0
0.118374385,0
0.1183760234,0
0.1183776618,0
0.1183793002,0
0.1183809386,0
0.118382577,0
0.118408001,16
0.118408683666,14
0.118409366332,12
0.118410048998,10
0.118410731664,8
0.11841141433,6
0.118412096996,4
0.118412779662,2
0.118413462328,0
0.1184145546,0
0.118416193,0
0.1184178314,0
0.1184194698,0
0.1184211082,0
0.1184227466,0
0.118424385,0
0.1184260234,0
0.1184276618,0
0.1184293002,0
0.1184309386,0
0.118432577,0
0.1184342154,0
0.118458001,15
0.118458683666,13
0.118459366332,11
0.118460048998,9
0.118460731664,7
0.11846141433,5
0.118462096996,3
0.118462779662,1
0.118508342333,14
0.118509024999,12
0.118509707665,10
0.118510390331,8
0.118511072997,6
0.118511755663,4
0.118512438329,2
0.118513120995,0
0.1185145546,0
0.118516193,0
0.1185178314,0
0.1185194698,0
0.1185211082,0
0.1185227466,0
0.118524385,0
0.1185260234,0
0.1185276618,0
0.1185293002,0
0.1185309386,0
0.118532577,0
0.118558001,15
0.118558683666,13
0.118559366332,11
0.118560048998,9
0.118560731664,7
0.11856141433,5
0.118562096996,3
0.118562779662,1
0.118608342333,15
0.118609024999,13
0.118609707665,11
0.118610390331,9
0.118611072997,7
0.118611755663,5
0.118612438329,3
0.118613120995,1
0.118658342333,14
0.118659024999,12
0.118659707665,10
0.118660390331,8
0.118661072997,6
0.118661755663,4
0.118662438329,2
0.118663120995,0
0.1186645546,0
0.118666193,0
0.1186678314,0
0.1186694698,0
0.1186711082,0
0.1186727466,0
0.118674385,0
0.1186760234,0
0.1186776618,0
0.1186793002,0
0.1186809386,0
0.118682577,0
0.118708001,15
0.118708683666,13
0.118709366332,11
0.118710048998,9
0.118710731664,7
0.11871141433,5
0.118712096996,3
0.118712779662,1
0.118758342333,14
0.118759024999,12
0.118759707665,10
0.118760390331,8
0.118761072997,6
0.118761755663,4
0.118762438329,2
0.118763120995,0
0.1187645546,0
0.118766193,0
0.1187678314,0
0.1187694698,0
0.1187711082,0
0.1187727466,0
0.118774385,0
0.1187760234,0
0.1187776618,0
0.1187793002,0
0.1187809386,0
0.118782577,0
0.118808001,16
0.118808683666,14
0.118809366332,12
0.118810048998,10
0.118810731664,8
0.11881141433,6
0.118812096996,4
0.118812779662,2
0.118813462328,0
0.1188145546,0
0.118816193,0
0.1188178314,0
0.1188194698,0
0.1188211082,0
0.1188227466,0
0.118824385,0
0.1188260234,0
0.1188276618,0
0.1188293002,0
0.1188309386,0
0.118832577,0
0.1188342154,0
0.118858001,15
0.118858683666,13
0.118859366332,11
0.118860048998,9
0.118860731664,7
0.11886141433,5
0.118862096996,3
0.118862779662,1
0.118908342333,14
0.118909024999,12
0.118909707665,10
0.118910390331,8
0.118911072997,6
0.118911755663,4
0.118912438329,2
0.118913120995,0
0.1189145546,0
0.118916193,0
0.1189178314,0
0.1189194698,0
0.1189211082,0
0.1189227466,0
0.118924385,0
0.1189260234,0
0.1189276618,0
0.1189293002,0
0.1189309386,0
0.118932577,0
0.118958001,15
0.118958683666,13
0.118959366332,11
0.118960048998,9
0.118960731664,7
0.11896141433,5
0.118962096996,3
0.118962779662,1
0.119008342333,15
0.119009024999,13
0.119009707665,11
0.119010390331,9
0.119011072997,7
0.119011755663,5
0.119012438329,3
0.119013120995,1
0.119058342333,14
0.119059024999,12
0.119059707665,10
0.119060390331,8
0.119061072997,6
0.119061755663,4
0.119062438329,2
0.119063120995,0
0.1190645546,0
0.119066193,0
0.1190678314,0
0.1190694698,0
0.1190711082,0
0.1190727466,0
0.119074385,0
0.1190760234,0
0.1190776618,0
0.1190793002,0
0.1190809386,0
0.119082577,0
0.119108001,15
0.119108683666,13
0.119109366332,11
0.119110048998,9
0.119110731664,7
0.11911141433,5
0.119112096996,3
0.119112779662,1
0.119158342333,14
0.119159024999,12
0.119159707665,10
0.119160390331,8
0.119161072997,6
0.119161755663,4
0.119162438329,2
0.119163120995,0
0.1191645546,0
0.119166193,0
0.1191678314,0
0.1191694698,0
0.1191711082,0
0.1191727466,0
0.119174385,0
0.1191760234,0
0.1191776618,0
0.1191793002,0
0.1191809386,0
0.119182577,0
0.119208001,16
0.119208683666,14
0.119209366332,12
0.119210048998,10
0.119210731664,8
0.11921141433,6
0.119212096996,4
0.119212779662,2
0.119213462328,0
0.1192145546,0
0.119216193,0
0.1192178314,0
0.1192194698,0
0.1192211082,0
0.1192227466,0
0.119224385,0
0.1192260234,0
0.1192276618,0
0.1192293002,0
0.1192309386,0
0.119232577,0
0.1192342154,0
0.119258001,15
0.119258683666,13
0.119259366332,11
0.119260048998,9
0.119260731664,7
0.11926141433,5
0.119262096996,3
0.119262779662,1
0.119308342333,14
0.119309024999,12
0.119309707665,10
0.119310390331,8
0.119311072997,6
0.119311755663,4
0.119312438329,2
0.119313120995,0
0.1193145546,0
0.119316193,0
0.1193178314,0
0.1193194698,0
0.1193211082,0
0.1193227466,0
0.119324385,0
0.1193260234,0
0.1193276618,0
0.1193293002,0
0.1193309386,0
0.119332577,0
0.119358001,16
0.119358683666,14
0.119359366332,12
0.119360048998,10
0.119360731664,8
0.11936141433,6
0.119362096996,4
0.119362779662,2
0.119363462328,0
0.1193645546,0
0.119366193,0
0.1193678314,0
0.1193694698,0
0.1193711082,0
0.1193727466,0
0.119374385,0
0.1193760234,0
0.1193776618,0
0.1193793002,0
0.1193809386,0
0.119382577,0
0.1193842154,0
0.119408001,15
0.119408683666,13
0.119409366332,11
0.119410048998,9
0.119410731664,7
0.11941141433,5
0.119412096996,3
0.119412779662,1
0.119458342333,14
0.119459024999,12
0.119459707665,10
0.119460390331,8
0.119461072997,6
0.119461755663,4
0.119462438329,2
